24,0.10714,0,0.30612,0,0.23469,0.35204
24,0.16777,0.30565,0.16944,0.054817,0.14452,0.15781
24,0.12471,0.075294,0.40235,0.077647,0.11765,0.20235
25,0,0.32906,0.58974,0.081197,0,0
25,0.037037,0.014109,0.0070547,0.38801,0.22575,0.32804
25,0.22368,0.013158,0,0.078947,0.25,0.43421
25,0.046196,0.125,0.014946,0.25,0.26495,0.29891
25,0,0.25641,0.3109,0.19872,0.0064103,0.22756
25,0,0.1113,0.050435,0.15478,0.36348,0.32
26,0.0064103,0,0.22756,0.3109,0.25641,0.19872
26,0,0,0,0.58974,0.32906,0.081197
26,0.36348,0,0.32,0.050435,0.1113,0.15478
26,0.25,0.22368,0.43421,0,0.013158,0.078947
26,0.22575,0.037037,0.32804,0.0070547,0.014109,0.38801
26,0.26495,0.046196,0.29891,0.014946,0.125,0.25
